SummonerMatchId,SummonerFk,MatchFk,ChampionFk
255087,9751,NA1_5437135406,59
255088,9751,NA1_5437076939,77
255089,9751,NA1_5435322530,41
255090,9751,NA1_5435279347,41
255091,9751,NA1_5435236435,83
255092,9751,NA1_5435195586,92
255093,9751,NA1_5435167921,126
255094,9751,NA1_5435141983,41
255095,9751,NA1_5434409415,41
255096,9751,NA1_5434382354,78
255097,9751,NA1_5434334594,887
255098,9751,NA1_5432590534,105
255099,9751,NA1_5432566890,112
255100,9751,NA1_5432519981,13
255101,9751,NA1_5432490328,800
255102,9751,NA1_5432450751,101
255103,9751,NA1_5432413627,910
255104,9751,NA1_5430816904,901
255105,9751,NA1_5438944608,112
255106,9751,NA1_5437195369,24
255107,9751,NA1_5437135406,59
255108,9751,NA1_5437076939,77
255109,9751,NA1_5435322530,41
255110,9751,NA1_5435279347,41
255111,9751,NA1_5435236435,83
255112,9751,NA1_5435195586,92
255113,9751,NA1_5435167921,126
255114,9751,NA1_5435141983,41
255115,9751,NA1_5434409415,41
255116,9751,NA1_5434382354,78
255117,9751,NA1_5434334594,887
255118,9751,NA1_5432590534,105
255119,9751,NA1_5432566890,112
255120,9751,NA1_5432519981,13
255121,9751,NA1_5432490328,800
255122,9751,NA1_5432450751,101
255123,9751,NA1_5432413627,910
255124,9752,NA1_5439055360,86
255125,9752,NA1_5438987198,86
255126,9752,NA1_5438615183,86
255127,9752,NA1_5438598254,86
255128,9752,NA1_5438556231,86
255129,9752,NA1_5437283502,86
255130,9752,NA1_5435923265,86
255131,9752,NA1_5435891597,86
255132,9752,NA1_5433064360,86
255133,9752,NA1_5430669033,86
255134,9752,NA1_5430225831,86
255135,9752,NA1_5425241387,86
255136,9752,NA1_5425210435,86
255137,9752,NA1_5425104304,86
255138,9752,NA1_5424691765,86
255139,9752,NA1_5424655558,86
255140,9752,NA1_5423474439,86
255141,9752,NA1_5419653367,86
255142,9752,NA1_5419623068,86
255143,9752,NA1_5418799339,86
255144,9752,NA1_5439055360,86
255145,9752,NA1_5438987198,86
255146,9752,NA1_5438615183,86
255147,9752,NA1_5438598254,86
255148,9752,NA1_5438556231,86
255149,9752,NA1_5437283502,86
255150,9752,NA1_5435923265,86
255151,9752,NA1_5435891597,86
255152,9752,NA1_5433064360,86
255153,9752,NA1_5430669033,86
255154,9752,NA1_5430225831,86
255155,9752,NA1_5425241387,86
255156,9752,NA1_5425210435,86
255157,9752,NA1_5425104304,86
255158,9752,NA1_5424691765,86
255159,9752,NA1_5424655558,86
255160,9752,NA1_5423474439,86
255161,9752,NA1_5419653367,86
255162,9753,NA1_5439152698,203
255163,9753,NA1_5439135607,9
255164,9753,NA1_5439119095,59
255165,9753,NA1_5439102161,80
255166,9753,NA1_5438257084,75
255167,9753,NA1_5438206038,98
255168,9753,NA1_5438171767,134
255169,9753,NA1_5438139520,29
255170,9753,NA1_5438030998,22
255171,9753,NA1_5437979517,51
255172,9753,NA1_5437927943,202
255173,9753,NA1_5437838800,523
255174,9753,NA1_5437796775,51
255175,9753,NA1_5437457058,875
255176,9753,NA1_5437449745,523
255177,9753,NA1_5437433029,119
255178,9753,NA1_5437415234,2
255179,9753,NA1_5437395602,910
255180,9753,NA1_5434067561,166
255181,9753,NA1_5434060762,21
255182,9753,NA1_5439152698,203
255183,9753,NA1_5439135607,9
255184,9753,NA1_5439119095,59
255185,9753,NA1_5439102161,80
255186,9753,NA1_5438257084,75
255187,9753,NA1_5438206038,98
255188,9753,NA1_5438171767,134
255189,9753,NA1_5438139520,29
255190,9753,NA1_5438030998,22
255191,9753,NA1_5437979517,51
255192,9753,NA1_5437927943,202
255193,9753,NA1_5437838800,523
255194,9753,NA1_5437796775,51
255195,9753,NA1_5437457058,875
255196,9753,NA1_5437449745,523
255197,9753,NA1_5437433029,119
255198,9753,NA1_5437415234,2
255199,9753,NA1_5437395602,910
255200,9753,NA1_5434067561,166
255201,9753,NA1_5434060762,21
255202,9754,NA1_5438871729,91
255203,9754,NA1_5438835656,107
255204,9754,NA1_5438262008,24
255205,9754,NA1_5438212535,517
255206,9754,NA1_5438152007,107
255207,9754,NA1_5438113826,107
255208,9754,NA1_5438073657,107
255209,9754,NA1_5433563056,517
255210,9754,NA1_5433515448,107
255211,9754,NA1_5433472823,517
255212,9754,NA1_5433420039,91
255213,9754,NA1_5433376755,107
255214,9754,NA1_5433339934,107
255215,9754,NA1_5432769027,950
255216,9754,NA1_5432700608,107
255217,9754,NA1_5432661904,107
255218,9754,NA1_5432603312,107
255219,9754,NA1_5431800601,11
255220,9754,NA1_5431651591,80
255221,9754,NA1_5431604171,107
255222,9754,NA1_5438871729,91
255223,9754,NA1_5438835656,107
255224,9754,NA1_5438262008,24
255225,9754,NA1_5438212535,517
255226,9754,NA1_5438152007,107
255227,9754,NA1_5438113826,107
255228,9754,NA1_5438073657,107
255229,9754,NA1_5433563056,517
255230,9754,NA1_5433515448,107
255231,9754,NA1_5433472823,517
255232,9754,NA1_5433420039,91
255233,9754,NA1_5433376755,107
255234,9754,NA1_5433339934,107
255235,9754,NA1_5432769027,950
255236,9754,NA1_5432700608,107
255237,9754,NA1_5432661904,107
255238,9754,NA1_5432603312,107
255239,9754,NA1_5431800601,11
255240,9754,NA1_5431651591,80
255241,9754,NA1_5431604171,107
255242,9755,NA1_5439265142,75
255243,9755,NA1_5438801799,75
255244,9755,NA1_5438774826,75
255245,9755,NA1_5438653797,420
255246,9755,NA1_5438629819,75
255247,9755,NA1_5438616110,31
255248,9755,NA1_5438438868,75
255249,9755,NA1_5438431456,75
255250,9755,NA1_5437493383,75
255251,9755,NA1_5436829480,420
255252,9755,NA1_5436802820,75
255253,9755,NA1_5436747047,54
255254,9755,NA1_5436536972,31
255255,9755,NA1_5436528036,31
255256,9755,NA1_5436516371,54
255257,9755,NA1_5435633880,75
255258,9755,NA1_5435623719,44
255259,9755,NA1_5435618292,901
255260,9755,NA1_5435603512,32
255261,9755,NA1_5435597343,44
255262,9755,NA1_5439265142,75
255263,9755,NA1_5438801799,75
255264,9755,NA1_5438774826,75
255265,9755,NA1_5438653797,420
255266,9755,NA1_5438629819,75
255267,9755,NA1_5438616110,31
255268,9755,NA1_5438438868,75
255269,9755,NA1_5438431456,75
255270,9755,NA1_5437493383,75
255271,9755,NA1_5436829480,420
255272,9755,NA1_5436802820,75
255273,9755,NA1_5436747047,54
255274,9755,NA1_5436536972,31
255275,9755,NA1_5436528036,31
255276,9755,NA1_5436516371,54
255277,9755,NA1_5435633880,75
255278,9755,NA1_5435623719,44
255279,9755,NA1_5435618292,901
255280,9755,NA1_5435603512,32
255281,9755,NA1_5435597343,44
255282,9756,NA1_5439046276,115
255283,9756,NA1_5438989163,99
255284,9756,NA1_5438156472,99
255285,9756,NA1_5437812529,99
255286,9756,NA1_5437803117,799
255287,9756,NA1_5436839127,34
255288,9756,NA1_5436366078,22
255289,9756,NA1_5435327326,99
255290,9756,NA1_5435286086,10
255291,9756,NA1_5434441426,115
255292,9756,NA1_5434382195,115
255293,9756,NA1_5433543339,99
255294,9756,NA1_5433501879,115
255295,9756,NA1_5432584590,99
255296,9756,NA1_5431686318,99
255297,9756,NA1_5431655773,115
255298,9756,NA1_5431621297,10
255299,9756,NA1_5431572851,115
255300,9756,NA1_5431402964,115
255301,9756,NA1_5430636465,10
255302,9756,NA1_5439046276,115
255303,9756,NA1_5438989163,99
255304,9756,NA1_5438156472,99
255305,9756,NA1_5437812529,99
255306,9756,NA1_5437803117,799
255307,9756,NA1_5436839127,34
255308,9756,NA1_5436366078,22
255309,9756,NA1_5435327326,99
255310,9756,NA1_5435286086,10
255311,9756,NA1_5434441426,115
255312,9756,NA1_5434382195,115
255313,9756,NA1_5433543339,99
255314,9756,NA1_5433501879,115
255315,9756,NA1_5432584590,99
255316,9756,NA1_5431686318,99
255317,9757,NA1_5439076894,142
255318,9757,NA1_5439035411,142
255319,9757,NA1_5438977178,901
255320,9758,NA1_5416124827,63
255321,9758,NA1_5416034559,63
255322,9758,NA1_5416007087,32
255323,9758,NA1_5415391263,22
255324,9758,NA1_5415360997,51
255325,9758,NA1_5415327478,222
255326,9758,NA1_5415245802,81
255327,9758,NA1_5415142685,21
255328,9758,NA1_5415104716,29
255329,9758,NA1_5415069498,22
255330,9758,NA1_5414704686,22
255331,9758,NA1_5414696215,222
255332,9758,NA1_5414682664,51
255333,9758,NA1_5414663996,222
255334,9758,NA1_5414641380,51
255335,9758,NA1_5414616176,29
255336,9758,NA1_5404292747,222
255337,9758,NA1_5404256183,29
255338,9758,NA1_5400717084,22
255339,9758,NA1_5400688745,222
255340,9758,NA1_5416124827,63
255341,9758,NA1_5416034559,63
255342,9758,NA1_5416007087,32
255343,9758,NA1_5415391263,22
255344,9758,NA1_5415360997,51
255345,9758,NA1_5415327478,222
255346,9758,NA1_5415245802,81
255347,9758,NA1_5415142685,21
255348,9758,NA1_5415104716,29
255349,9758,NA1_5415069498,22
255350,9758,NA1_5414704686,22
255351,9758,NA1_5414696215,222
255352,9758,NA1_5414682664,51
255353,9758,NA1_5414663996,222
255354,9758,NA1_5414641380,51
255355,9758,NA1_5414616176,29
255356,9758,NA1_5404292747,222
255357,9758,NA1_5404256183,29
255358,9758,NA1_5400717084,22
255359,9759,NA1_5420402476,58
255360,9759,NA1_5420369125,80
255361,9759,NA1_5420328064,126
255362,9759,NA1_5420300041,21
255363,9759,NA1_5420283884,104
255364,9759,NA1_5412387633,777
255365,9759,NA1_5412354243,18
255366,9759,NA1_5412333483,58
255367,9759,NA1_5412309894,497
255368,9759,NA1_5404373800,84
255369,9759,NA1_5401322038,2
255370,9759,NA1_5401301760,200
255371,9759,NA1_5401274186,777
255372,9759,NA1_5401257124,266
255373,9759,NA1_5401203884,910
255374,9759,NA1_5376697096,412
255375,9759,NA1_5376674359,101
255376,9759,NA1_5376647032,3
255377,9759,NA1_5333711027,777
255378,9759,NA1_5333691560,84
255379,9759,NA1_5420402476,58
255380,9759,NA1_5420369125,80
255381,9759,NA1_5420328064,126
255382,9759,NA1_5420300041,21
255383,9759,NA1_5420283884,104
255384,9759,NA1_5412387633,777
255385,9759,NA1_5412354243,18
255386,9759,NA1_5412333483,58
255387,9759,NA1_5412309894,497
255388,9759,NA1_5404373800,84
255389,9759,NA1_5401322038,2
255390,9759,NA1_5401301760,200
255391,9759,NA1_5401274186,777
255392,9759,NA1_5401257124,266
255393,9759,NA1_5401203884,910
255394,9759,NA1_5376697096,412
255395,9759,NA1_5376674359,101
255396,9759,NA1_5376647032,3
255397,9759,NA1_5333711027,777
255398,9762,NA1_5439191822,11
255399,9762,NA1_5439166335,238
255400,9762,NA1_5439147591,11
255401,9762,NA1_5439120668,64
255402,9762,NA1_5439094542,11
255403,9762,NA1_5439066484,11
255404,9762,NA1_5439031197,11
255405,9762,NA1_5436473927,64
255406,9762,NA1_5427931858,54
255407,9762,NA1_5427917725,11
255408,9762,NA1_5427204351,11
255409,9762,NA1_5426586862,11
255410,9762,NA1_5426557414,11
255411,9762,NA1_5426535229,11
255412,9762,NA1_5426502677,11
255413,9762,NA1_5426487206,54
255414,9762,NA1_5426471457,99
255415,9762,NA1_5426455501,64
255416,9762,NA1_5426442394,11
255417,9762,NA1_5426275795,238
255418,9762,NA1_5439191822,11
255419,9762,NA1_5439166335,238
255420,9762,NA1_5439147591,11
255421,9762,NA1_5439120668,64
255422,9762,NA1_5439094542,11
255423,9762,NA1_5439066484,11
255424,9762,NA1_5439031197,11
255425,9762,NA1_5436473927,64
255426,9762,NA1_5427931858,54
255427,9762,NA1_5427917725,11
255428,9762,NA1_5427204351,11
255429,9762,NA1_5426586862,11
255430,9762,NA1_5426557414,11
255431,9762,NA1_5426535229,11
255432,9762,NA1_5426502677,11
255433,9763,NA1_5439018944,904
255434,9763,NA1_5437268595,54
255435,9763,NA1_5437233230,126
255436,9763,NA1_5433751197,517
255437,9763,NA1_5433730850,2
255438,9763,NA1_5433688707,517
255439,9763,NA1_5433655328,90
255440,9763,NA1_5433632850,799
255441,9763,NA1_5433608169,266
255442,9763,NA1_5433569235,63
255443,9763,NA1_5428660807,58
255444,9763,NA1_5428620742,266
255445,9763,NA1_5425839124,110
255446,9763,NA1_5425409561,267
255447,9763,NA1_5425378801,412
255448,9763,NA1_5425336098,412
255449,9763,NA1_5425288612,63
255450,9763,NA1_5425243117,63
255451,9763,NA1_5425218412,63
255452,9763,NA1_5425188836,63
255453,9763,NA1_5439018944,904
255454,9763,NA1_5437268595,54
255455,9763,NA1_5437233230,126
255456,9763,NA1_5433751197,517
255457,9763,NA1_5433730850,2
255458,9763,NA1_5433688707,517
255459,9763,NA1_5433655328,90
255460,9763,NA1_5433632850,799
255461,9763,NA1_5433608169,266
255462,9763,NA1_5433569235,63
255463,9763,NA1_5428660807,58
255464,9763,NA1_5428620742,266
255465,9763,NA1_5425839124,110
255466,9763,NA1_5425409561,267
255467,9763,NA1_5425378801,412
255468,9763,NA1_5425336098,412
255469,9763,NA1_5425288612,63
255470,9763,NA1_5425243117,63
255471,9763,NA1_5425218412,63
255472,9763,NA1_5425188836,63
255473,9764,NA1_5438182239,51
255474,9764,NA1_5438126080,21
255475,9764,NA1_5438065443,804
255476,9764,NA1_5437650230,203
255477,9764,NA1_5437146993,51
255478,9764,NA1_5437053096,15
255479,9764,NA1_5428143968,131
255480,9764,NA1_5427175558,21
255481,9764,NA1_5427149234,28
255482,9764,NA1_5426612291,555
255483,9764,NA1_5426370766,222
255484,9764,NA1_5426356970,107
255485,9764,NA1_5425825920,222
255486,9764,NA1_5425804812,222
255487,9764,NA1_5425769771,51
255488,9764,NA1_5425755902,107
255489,9764,NA1_5425724560,555
255490,9764,NA1_5425714994,60
255491,9764,NA1_5425348056,412
255492,9764,NA1_5425313344,555
255493,9764,NA1_5438182239,51
255494,9764,NA1_5438126080,21
255495,9764,NA1_5438065443,804
255496,9764,NA1_5437650230,203
255497,9764,NA1_5437146993,51
255498,9764,NA1_5437053096,15
255499,9764,NA1_5428143968,131
255500,9764,NA1_5427175558,21
255501,9764,NA1_5427149234,28
255502,9764,NA1_5426612291,555
255503,9764,NA1_5426370766,222
255504,9764,NA1_5426356970,107
255505,9764,NA1_5425825920,222
255506,9764,NA1_5425804812,222
255507,9764,NA1_5425769771,51
255508,9764,NA1_5425755902,107
255509,9764,NA1_5425724560,555
255510,9764,NA1_5425714994,60
255511,9764,NA1_5425348056,412
255512,9764,NA1_5425313344,555
255513,9765,NA1_5438852706,79
255514,9765,NA1_5438807033,875
255515,9765,NA1_5436581770,62
255516,9765,NA1_5436569805,238
255517,9765,NA1_5436555568,36
255518,9765,NA1_5431377549,81
255519,9765,NA1_5431331403,497
255520,9765,NA1_5431290052,32
255521,9765,NA1_5431240555,54
255522,9765,NA1_5431214215,91
255523,9765,NA1_5426055826,904
255524,9765,NA1_5426014398,157
255525,9765,NA1_5425978907,13
255526,9765,NA1_5425769524,234
255527,9765,NA1_5424961129,157
255528,9765,NA1_5424950364,133
255529,9765,NA1_5424943237,15
255530,9765,NA1_5424936306,131
255531,9765,NA1_5424298126,54
255532,9765,NA1_5424278660,107
255533,9765,NA1_5438852706,79
255534,9765,NA1_5438807033,875
255535,9765,NA1_5436581770,62
255536,9765,NA1_5436569805,238
255537,9765,NA1_5436555568,36
255538,9765,NA1_5431377549,81
255539,9765,NA1_5431331403,497
255540,9765,NA1_5431290052,32
255541,9765,NA1_5431240555,54
255542,9765,NA1_5431214215,91
255543,9765,NA1_5426055826,904
255544,9765,NA1_5426014398,157
255545,9765,NA1_5425978907,13
255546,9765,NA1_5425769524,234
255547,9765,NA1_5424961129,157
255548,9765,NA1_5424950364,133
255549,9765,NA1_5424943237,15
255550,9765,NA1_5424936306,131
255551,9765,NA1_5424298126,54
255552,9765,NA1_5424278660,107
255553,9766,NA1_5439185311,67
255554,9766,NA1_5439151753,67
255555,9766,NA1_5439134080,157
255556,9766,NA1_5438971636,67
255557,9766,NA1_5438943022,67
255558,9766,NA1_5438304252,67
255559,9766,NA1_5438274151,157
255560,9766,NA1_5438242193,157
255561,9766,NA1_5437216437,157
255562,9766,NA1_5437164967,157
255563,9766,NA1_5437104250,67
255564,9766,NA1_5437064057,67
255565,9766,NA1_5436412708,67
255566,9766,NA1_5436386707,157
255567,9766,NA1_5436339723,39
255568,9766,NA1_5436295682,55
255569,9766,NA1_5436253073,55
255570,9766,NA1_5436153774,157
255571,9766,NA1_5436114629,157
255572,9766,NA1_5435499445,157
255573,9766,NA1_5439185311,67
255574,9766,NA1_5439151753,67
255575,9766,NA1_5439134080,157
255576,9766,NA1_5438971636,67
255577,9766,NA1_5438943022,67
255578,9766,NA1_5438304252,67
255579,9766,NA1_5438274151,157
255580,9766,NA1_5438242193,157
255581,9766,NA1_5437216437,157
255582,9766,NA1_5437164967,157
255583,9766,NA1_5437104250,67
255584,9766,NA1_5437064057,67
255585,9766,NA1_5436412708,67
255586,9766,NA1_5436386707,157
255587,9766,NA1_5436339723,39
255588,9766,NA1_5436295682,55
255589,9766,NA1_5436253073,55
255590,9766,NA1_5436153774,157
255591,9766,NA1_5436114629,157
255592,9766,NA1_5435499445,157
255593,9767,NA1_5417521682,904
255594,9767,NA1_5417518399,99
255595,9767,NA1_5417513381,110
255596,9767,NA1_5416906192,904
255597,9767,NA1_5416901636,904
255598,9767,NA1_5416883905,92
255599,9767,NA1_5416863062,92
255600,9767,NA1_5416841104,904
255601,9767,NA1_5406187651,102
255602,9767,NA1_5404245067,36
255603,9767,NA1_5404219140,157
255604,9767,NA1_5404185093,53
255605,9767,NA1_5402426760,119
255606,9767,NA1_5402409744,92
255607,9767,NA1_5402386803,24
255608,9767,NA1_5402360397,5
255609,9767,NA1_5386386292,107
255610,9767,NA1_5373865363,17
255611,9767,NA1_5373851144,950
255612,9767,NA1_5373840300,92
255613,9767,NA1_5417521682,904
255614,9767,NA1_5417518399,99
255615,9767,NA1_5417513381,110
255616,9767,NA1_5416906192,904
255617,9767,NA1_5416901636,904
255618,9767,NA1_5416883905,92
255619,9767,NA1_5416863062,92
255620,9767,NA1_5416841104,904
255621,9767,NA1_5406187651,102
255622,9767,NA1_5404245067,36
255623,9767,NA1_5404219140,157
255624,9767,NA1_5404185093,53
255625,9767,NA1_5402426760,119
255626,9767,NA1_5402409744,92
255627,9767,NA1_5402386803,24
255628,9767,NA1_5402360397,5
255629,9767,NA1_5386386292,107
255630,9767,NA1_5373865363,17
255631,9767,NA1_5373851144,950
255632,9767,NA1_5373840300,92
255633,9768,NA1_5434551874,30
255634,9768,NA1_5433844258,136
255635,9768,NA1_5433838023,136
255636,9768,NA1_5433829023,147
255637,9768,NA1_5433822227,117
255638,9768,NA1_5433809259,143
255639,9768,NA1_5433794361,63
255640,9768,NA1_5433776505,21
255641,9768,NA1_5433764928,115
255642,9768,NA1_5433743074,86
255643,9768,NA1_5433717404,80
255644,9768,NA1_5433684065,22
255645,9768,NA1_5433633603,63
255646,9768,NA1_5433582583,115
255647,9768,NA1_5432906845,80
255648,9768,NA1_5432864698,54
255649,9768,NA1_5432848980,54
255650,9768,NA1_5432835315,54
255651,9768,NA1_5432806905,54
255652,9768,NA1_5432794457,80
255653,9768,NA1_5434551874,30
255654,9768,NA1_5433844258,136
255655,9768,NA1_5433838023,136
255656,9768,NA1_5433829023,147
255657,9768,NA1_5433822227,117
255658,9768,NA1_5433809259,143
255659,9768,NA1_5433794361,63
255660,9768,NA1_5433776505,21
255661,9768,NA1_5433764928,115
255662,9768,NA1_5433743074,86
255663,9768,NA1_5433717404,80
255664,9768,NA1_5433684065,22
255665,9768,NA1_5433633603,63
255666,9768,NA1_5433582583,115
255667,9768,NA1_5432906845,80
255668,9768,NA1_5432864698,54
255669,9768,NA1_5432848980,54
255670,9768,NA1_5432835315,54
255671,9768,NA1_5432806905,54
255672,9769,NA1_5438261802,14
255673,9769,NA1_5438220221,143
255674,9769,NA1_5438162823,143
255675,9769,NA1_5437928947,147
255676,9769,NA1_5437901411,43
255677,9769,NA1_5437858561,143
255678,9769,NA1_5437827298,143
255679,9769,NA1_5437657341,143
255680,9769,NA1_5437129527,143
255681,9769,NA1_5437074684,143
255682,9769,NA1_5435072687,57
255683,9769,NA1_5435040238,89
255684,9769,NA1_5435015779,888
255685,9769,NA1_5434986536,111
255686,9769,NA1_5434523014,45
255687,9769,NA1_5434456215,267
255688,9769,NA1_5434396401,89
255689,9769,NA1_5434349947,267
255690,9769,NA1_5434188707,48
255691,9769,NA1_5434134889,37
255692,9769,NA1_5438261802,14
255693,9769,NA1_5438220221,143
255694,9769,NA1_5438162823,143
255695,9769,NA1_5437928947,147
255696,9769,NA1_5437901411,43
255697,9769,NA1_5437858561,143
255698,9769,NA1_5437827298,143
255699,9769,NA1_5437657341,143
255700,9769,NA1_5437129527,143
255701,9769,NA1_5437074684,143
255702,9769,NA1_5435072687,57
255703,9769,NA1_5435040238,89
255704,9769,NA1_5435015779,888
255705,9769,NA1_5434986536,111
255706,9769,NA1_5434523014,45
255707,9769,NA1_5434456215,267
255708,9769,NA1_5434396401,89
255709,9769,NA1_5434349947,267
255710,9769,NA1_5434188707,48
255711,9769,NA1_5434134889,37
255712,9770,NA1_5438900053,238
255713,9770,NA1_5431637588,11
255714,9770,NA1_5431599177,121
255715,9770,NA1_5428971417,777
255716,9770,NA1_5428960567,266
255717,9770,NA1_5428086361,268
255718,9770,NA1_5428067952,80
255719,9770,NA1_5428043645,14
255720,9770,NA1_5420300350,57
255721,9770,NA1_5414509365,950
255722,9770,NA1_5414485571,121
255723,9770,NA1_5413848649,61
255724,9770,NA1_5413819495,61
255725,9770,NA1_5413773636,107
255726,9770,NA1_5413740474,56
255727,9770,NA1_5413225611,10
255728,9770,NA1_5413212405,134
255729,9770,NA1_5413200720,266
255730,9770,NA1_5413186666,268
255731,9770,NA1_5413002218,266
255732,9770,NA1_5438900053,238
255733,9770,NA1_5431637588,11
255734,9770,NA1_5431599177,121
255735,9770,NA1_5428971417,777
255736,9770,NA1_5428960567,266
255737,9770,NA1_5428086361,268
255738,9770,NA1_5428067952,80
255739,9770,NA1_5428043645,14
255740,9770,NA1_5420300350,57
255741,9770,NA1_5414509365,950
255742,9770,NA1_5414485571,121
255743,9770,NA1_5413848649,61
255744,9770,NA1_5413819495,61
255745,9770,NA1_5413773636,107
255746,9770,NA1_5413740474,56
255747,9770,NA1_5413225611,10
255748,9770,NA1_5413212405,134
255749,9771,NA1_5437945205,897
255750,9771,NA1_5434422841,804
255751,9771,NA1_5431432711,897
255752,9771,NA1_5419758284,245
255753,9771,NA1_5419742019,136
255754,9771,NA1_5419719490,150
255755,9771,NA1_5418957222,897
255756,9771,NA1_5418936326,13
255757,9771,NA1_5414219744,897
255758,9771,NA1_5412520352,31
255759,9771,NA1_5412149500,266
255760,9771,NA1_5411582547,516
255761,9771,NA1_5410466718,897
255762,9771,NA1_5403641779,238
255763,9771,NA1_5399096059,516
255764,9771,NA1_5398208873,266
255765,9771,NA1_5397997351,143
255766,9771,NA1_5397983122,103
255767,9771,NA1_5397963119,887
255768,9771,NA1_5397932553,516
255769,9771,NA1_5437945205,897
255770,9771,NA1_5434422841,804
255771,9771,NA1_5431432711,897
255772,9771,NA1_5419758284,245
255773,9771,NA1_5419742019,136
255774,9771,NA1_5419719490,150
255775,9771,NA1_5418957222,897
255776,9771,NA1_5418936326,13
255777,9771,NA1_5414219744,897
255778,9771,NA1_5412520352,31
255779,9771,NA1_5412149500,266
255780,9771,NA1_5411582547,516
255781,9771,NA1_5410466718,897
255782,9771,NA1_5403641779,238
255783,9771,NA1_5399096059,516
255784,9771,NA1_5398208873,266
255785,9771,NA1_5397997351,143
255786,9771,NA1_5397983122,103
255787,9771,NA1_5397963119,887
255788,9771,NA1_5397932553,516
255789,9772,NA1_5437967513,84
255790,9772,NA1_5427984684,104
255791,9772,NA1_5427979567,2
255792,9772,NA1_5427974786,154
255793,9772,NA1_5427966128,904
255794,9772,NA1_5426966158,17
255795,9772,NA1_5426962310,904
255796,9772,NA1_5426957325,268
255797,9772,NA1_5426272328,134
255798,9772,NA1_5426266604,904
255799,9772,NA1_5426214471,99
255800,9772,NA1_5426194304,32
255801,9772,NA1_5425646354,555
255802,9772,NA1_5425641463,10
255803,9772,NA1_5425624530,76
255804,9772,NA1_5425223698,904
255805,9772,NA1_5425207475,42
255806,9772,NA1_5425193800,84
255807,9772,NA1_5424140814,38
255808,9772,NA1_5423427677,28
255809,9772,NA1_5437967513,84
255810,9772,NA1_5427984684,104
255811,9772,NA1_5427979567,2
255812,9772,NA1_5427974786,154
255813,9772,NA1_5427966128,904
255814,9773,NA1_5438686609,92
255815,9773,NA1_5438247975,122
255816,9773,NA1_5438222646,92
255817,9773,NA1_5438195501,104
255818,9773,NA1_5438156382,24
255819,9773,NA1_5438103721,62
255820,9773,NA1_5437432111,59
255821,9773,NA1_5437407483,141
255822,9773,NA1_5437384019,104
255823,9773,NA1_5437259534,104
255824,9773,NA1_5437191045,121
255825,9773,NA1_5437157118,59
255826,9773,NA1_5437105054,59
255827,9773,NA1_5436852952,131
255828,9773,NA1_5436823902,238
255829,9773,NA1_5436799676,59
255830,9773,NA1_5436786341,59
255831,9773,NA1_5436763661,134
255832,9773,NA1_5436705911,30
255833,9773,NA1_5436677612,33
255834,9773,NA1_5438686609,92
255835,9773,NA1_5438247975,122
255836,9773,NA1_5438222646,92
255837,9773,NA1_5438195501,104
255838,9773,NA1_5438156382,24
255839,9773,NA1_5438103721,62
255840,9773,NA1_5437432111,59
255841,9773,NA1_5437407483,141
255842,9773,NA1_5437384019,104
255843,9773,NA1_5437259534,104
255844,9773,NA1_5437191045,121
255845,9773,NA1_5437157118,59
255846,9773,NA1_5437105054,59
255847,9773,NA1_5436852952,131
255848,9773,NA1_5436823902,238
255849,9773,NA1_5436799676,59
255850,9773,NA1_5436786341,59
255851,9773,NA1_5436763661,134
255852,9773,NA1_5436705911,30
255853,9774,NA1_5439050037,106
255854,9774,NA1_5438986388,104
255855,9774,NA1_5438939336,412
255856,9774,NA1_5437144204,106
255857,9774,NA1_5437091813,106
255858,9774,NA1_5437059910,106
255859,9774,NA1_5432525359,154
255860,9774,NA1_5429888589,36
255861,9774,NA1_5429866520,85
255862,9774,NA1_5429848619,234
255863,9774,NA1_5429834129,117
255864,9774,NA1_5429808311,30
255865,9774,NA1_5426312480,234
255866,9774,NA1_5426309874,234
255867,9774,NA1_5426188138,117
255868,9774,NA1_5426159717,234
255869,9774,NA1_5426129661,267
255870,9774,NA1_5426102952,412
255871,9774,NA1_5422057027,902
255872,9774,NA1_5422053009,8
255873,9774,NA1_5439050037,106
255874,9774,NA1_5438986388,104
255875,9774,NA1_5438939336,412
255876,9774,NA1_5437144204,106
255877,9774,NA1_5437091813,106
255878,9774,NA1_5437059910,106
255879,9774,NA1_5432525359,154
255880,9774,NA1_5429888589,36
255881,9774,NA1_5429866520,85
255882,9774,NA1_5429848619,234
255883,9774,NA1_5429834129,117
255884,9774,NA1_5429808311,30
255885,9774,NA1_5426312480,234
255886,9774,NA1_5426309874,234
255887,9774,NA1_5426188138,117
255888,9774,NA1_5426159717,234
255889,9774,NA1_5426129661,267
255890,9774,NA1_5426102952,412
255891,9774,NA1_5422057027,902
255892,9774,NA1_5422053009,8
255893,9775,NA1_5438855574,136
255894,9775,NA1_5438816997,90
255895,9775,NA1_5438532809,105
255896,9775,NA1_5438048793,105
255897,9775,NA1_5437993640,157
255898,9775,NA1_5437940981,90
255899,9775,NA1_5437078049,90
255900,9775,NA1_5437013417,711
255901,9775,NA1_5436964381,90
255902,9775,NA1_5436620144,90
255903,9775,NA1_5433427336,34
255904,9775,NA1_5433369320,90
255905,9775,NA1_5433001680,904
255906,9775,NA1_5432971376,90
255907,9775,NA1_5431042523,90
