TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
114645,NA1_5426572587,83,59,99,236,89,82,104,3,15,902,1,1,3,11,43,0,0,1,1,15,0,1
114646,NA1_5435525367,164,131,134,21,40,98,120,157,30,497,0,1,2,4,34,0,0,1,1,12,0,1
114647,NA1_5435487526,799,60,904,99,53,24,91,13,202,902,0,1,1,5,28,1,0,4,10,36,1,0
114648,NA1_5435451665,69,120,800,81,98,82,62,91,99,53,1,1,3,10,40,0,0,1,0,24,0,1
114649,NA1_5435393668,122,517,134,21,902,82,876,777,18,44,0,1,1,10,36,0,0,2,2,9,0,1
114650,NA1_5435363590,27,76,202,145,432,82,876,42,222,32,0,1,0,0,27,0,0,3,11,41,1,0
114651,NA1_5435286849,75,233,34,145,518,36,59,79,119,7,1,1,6,10,54,1,0,1,12,45,0,1
114652,NA1_5434914454,904,266,90,51,111,98,9,112,901,555,1,0,2,12,43,0,0,2,1,30,0,1
114653,NA1_5434876363,24,33,112,21,902,126,876,904,145,111,0,0,1,1,16,1,1,2,11,28,1,0
114654,NA1_5434860516,904,77,800,360,79,58,517,112,67,201,1,1,3,10,33,0,0,1,1,14,0,1
114655,NA1_5434845812,92,245,142,15,25,57,799,45,429,246,0,0,0,2,20,0,1,4,9,30,1,0
114656,NA1_5434719835,75,141,10,18,161,24,62,112,21,235,0,1,4,11,33,0,0,0,0,17,0,1
114657,NA1_5434692460,893,266,517,67,89,799,54,61,910,80,0,1,4,11,48,1,0,1,3,23,0,1
114658,NA1_5434684693,58,154,75,67,111,104,266,800,15,161,0,0,0,0,6,0,0,0,0,3,0,1
114659,NA1_5434673329,799,60,950,236,432,114,245,157,145,350,0,0,2,2,17,0,0,0,0,1,0,1
114660,NA1_5434650905,114,950,50,202,497,799,77,4,498,101,0,1,1,3,22,1,0,4,11,36,1,0
114661,NA1_5434616410,36,517,13,67,40,24,799,92,804,43,0,1,1,2,15,1,0,2,5,21,1,0
114662,NA1_5434030738,98,234,142,67,147,887,91,131,901,267,1,1,3,11,33,0,0,1,4,10,0,1
114663,NA1_5434004911,17,904,103,119,902,84,92,80,800,99,0,1,3,2,14,1,0,1,10,36,1,0
114664,NA1_5433970177,164,517,163,901,14,799,28,134,523,40,1,0,2,7,30,0,1,1,7,22,0,1
114665,NA1_5433956818,82,233,3,145,555,223,35,238,67,25,0,1,0,3,22,0,0,3,9,33,1,0
114666,NA1_5433930237,98,78,136,222,43,799,131,950,145,57,1,1,3,7,40,0,0,0,4,30,0,1
114667,NA1_5430903314,68,234,103,236,412,799,106,99,22,902,1,0,5,8,41,1,1,0,9,40,0,1
114668,NA1_5430850166,14,266,157,21,25,799,80,901,115,78,1,0,2,11,40,0,1,1,2,17,0,1
114669,NA1_5426653381,799,517,61,21,267,420,20,163,51,80,0,0,0,0,25,1,1,4,11,34,1,0
114670,NA1_5425010268,106,121,238,42,267,799,887,4,51,48,0,1,4,9,36,0,0,0,3,13,0,1
114671,NA1_5418732316,122,104,105,51,99,799,517,142,21,902,0,0,1,2,16,0,1,2,9,43,1,0
114672,NA1_5418657467,17,141,69,67,412,799,56,268,18,12,0,1,2,8,36,0,0,2,1,18,0,1
114673,NA1_5418619790,82,233,893,21,497,799,245,39,145,79,2,1,4,11,34,0,0,2,4,33,0,1
114674,NA1_5418581302,799,24,800,51,526,92,48,103,67,37,0,1,0,5,43,2,0,4,11,53,1,0
114675,NA1_5416469570,54,233,61,119,25,799,104,134,67,99,1,1,3,7,39,1,0,2,3,29,0,1
114676,NA1_5416444764,799,141,105,81,117,2,120,112,145,555,1,1,3,7,44,0,0,1,3,15,0,1
114677,NA1_5415942459,799,106,74,236,267,10,254,38,22,89,1,1,4,7,38,0,0,1,8,31,1,0
114678,NA1_5415877058,799,104,245,50,35,19,234,90,523,99,1,1,4,8,63,1,0,2,6,56,0,1
114679,NA1_5415838630,11,107,105,21,497,799,33,115,901,63,0,1,0,0,16,1,0,3,11,31,1,0
114680,NA1_5415788730,83,234,115,202,432,875,59,13,901,43,1,0,4,10,32,2,1,4,9,41,1,0
114681,NA1_5414961510,68,233,238,29,147,23,121,7,145,26,0,0,1,3,21,0,1,2,9,36,1,0
114682,NA1_5414906845,68,421,101,236,888,266,234,84,22,17,0,0,4,10,27,0,1,0,2,10,0,1
114683,NA1_5414883865,266,77,29,115,26,68,59,101,498,147,0,0,0,1,14,1,1,4,9,41,1,0
114684,NA1_5414373083,154,141,103,110,350,68,91,84,901,25,0,0,2,1,21,0,1,2,3,33,1,0
114685,NA1_5414342239,58,122,800,222,40,266,245,516,22,25,0,1,2,4,28,1,0,1,7,27,1,0
114686,NA1_5421026121,82,62,55,22,147,10,876,31,18,111,1,0,1,7,38,1,1,2,4,32,0,1
114687,NA1_5420834547,266,245,157,81,800,904,876,39,222,147,0,1,3,10,36,0,0,0,4,14,0,1
114688,NA1_5420814825,114,246,3,901,89,875,876,39,202,111,1,0,3,8,34,0,1,1,5,25,0,1
114689,NA1_5420802499,122,876,910,81,111,240,233,45,110,57,0,0,0,0,10,0,1,2,3,24,1,0
114690,NA1_5420709858,157,799,84,115,497,19,876,910,202,412,1,1,4,7,47,0,0,1,0,26,0,1
114691,NA1_5419956505,799,56,245,202,40,904,106,34,22,147,0,1,1,9,33,1,0,4,8,34,1,0
114692,NA1_5419880673,14,876,34,21,78,86,234,127,222,27,1,1,4,11,38,0,0,0,2,26,0,1
114693,NA1_5419868566,875,876,92,222,43,36,9,910,21,37,1,1,5,10,35,1,0,0,9,44,0,1
114694,NA1_5419211142,904,11,61,804,50,516,56,131,81,350,0,0,0,0,14,0,1,3,6,18,1,0
114695,NA1_5419180779,875,77,131,81,800,86,56,3,18,111,1,0,3,10,38,1,1,2,6,30,0,1
114696,NA1_5419148577,75,77,55,21,25,10,233,131,804,497,0,1,5,9,47,1,0,0,5,33,0,1
114697,NA1_5418433101,2,77,910,901,235,875,56,68,360,800,1,1,3,10,42,0,0,2,2,17,0,1
114698,NA1_5418412555,10,876,8,236,50,86,421,134,360,235,0,1,0,2,18,1,0,3,6,25,1,0
114699,NA1_5417838152,92,516,711,22,143,98,56,105,81,142,0,0,0,3,19,1,0,4,8,34,1,0
114700,NA1_5417821908,126,254,157,22,147,904,56,103,21,412,0,0,2,4,16,0,0,0,1,16,0,1
114701,NA1_5417667156,950,131,13,145,267,904,56,517,51,117,0,1,3,7,31,0,0,1,3,17,0,1
114702,NA1_5417647690,799,200,103,67,902,5,56,55,22,267,0,0,0,0,14,0,1,2,7,40,1,0
114703,NA1_5417631243,36,56,142,119,89,98,887,800,15,25,0,1,1,2,31,1,0,3,10,39,1,0
114704,NA1_5417562020,904,62,85,119,412,23,11,84,804,43,1,0,2,6,34,0,1,1,3,21,0,1
114705,NA1_5439084525,36,11,101,18,800,887,72,45,51,98,0,0,2,2,19,0,1,2,7,25,1,0
114706,NA1_5438681854,17,141,110,901,50,904,245,800,22,76,2,1,4,11,51,1,0,1,6,41,0,1
114707,NA1_5438632484,157,54,25,22,143,86,33,91,523,161,1,1,4,11,36,0,0,0,3,18,0,1
114708,NA1_5438598477,68,19,13,145,53,904,233,268,22,201,1,0,1,4,27,0,1,3,9,39,1,0
114709,NA1_5438576995,136,799,166,22,26,24,64,3,202,17,1,0,2,8,43,0,1,3,4,22,0,1
114710,NA1_5438557283,122,238,103,22,147,17,245,157,901,161,0,0,1,3,20,1,1,3,11,30,1,0
114711,NA1_5438539904,67,104,131,800,98,6,25,13,22,555,0,1,1,4,45,1,0,4,10,44,1,0
114712,NA1_5438263489,54,23,45,22,223,36,11,50,222,147,1,1,5,9,50,1,0,2,11,38,0,1
114713,NA1_5438233955,84,19,518,81,161,157,54,99,119,432,0,1,4,11,47,0,0,0,0,18,0,1
114714,NA1_5437563732,27,203,166,21,35,86,121,50,22,17,1,0,5,11,53,1,1,1,4,41,0,1
114715,NA1_5437226464,62,32,84,18,60,92,72,80,22,99,0,0,2,2,22,0,0,0,0,10,0,1
114716,NA1_5437186452,266,121,38,22,161,54,876,91,222,902,0,0,1,2,19,0,1,3,7,38,1,0
114717,NA1_5436589228,24,113,74,22,350,83,131,910,21,89,0,1,2,2,19,1,0,2,9,24,1,0
114718,NA1_5435883582,6,30,84,221,50,114,32,7,22,57,0,0,2,3,20,1,1,3,11,34,1,0
114719,NA1_5434941056,82,11,157,360,497,23,64,711,22,43,1,0,4,6,52,0,1,1,5,32,0,1
114720,NA1_5434919033,54,32,142,21,267,10,517,711,145,888,0,1,0,2,27,1,0,3,10,36,1,0
114721,NA1_5434900864,23,19,105,110,412,517,25,39,21,50,0,0,0,6,34,1,1,4,10,46,1,0
114722,NA1_5426761404,41,56,29,81,99,164,23,268,22,101,0,1,3,7,55,2,0,3,7,51,0,1
114723,NA1_5426722708,17,91,136,21,3,875,32,90,51,99,0,0,2,1,17,0,1,1,11,30,1,0
114724,NA1_5426645563,875,19,105,202,63,31,64,90,119,497,0,1,2,9,53,1,0,4,9,47,0,1
114725,NA1_5433477566,98,131,143,21,89,27,121,50,96,497,1,0,3,9,51,0,1,2,3,29,0,1
114726,NA1_5433429518,887,62,157,15,143,799,30,4,901,50,0,1,1,4,30,0,0,3,12,53,1,0
114727,NA1_5433393000,77,154,157,39,147,86,876,910,222,25,0,0,0,4,21,1,1,3,7,28,1,0
114728,NA1_5433350819,75,203,55,83,26,799,48,142,498,497,0,1,3,4,16,1,0,2,9,34,1,0
114729,NA1_5424664300,904,517,11,21,267,24,54,1,81,143,0,0,3,9,37,0,1,2,3,17,0,1
114730,NA1_5424631848,904,17,43,21,147,98,238,101,145,53,0,1,0,2,14,1,0,4,10,35,1,0
114731,NA1_5424588835,82,19,99,202,161,904,64,45,800,143,0,1,1,6,43,2,0,4,11,55,1,0
114732,NA1_5401809578,24,5,3,22,143,106,107,517,51,902,0,1,2,2,15,0,0,0,0,4,0,1
114733,NA1_5392491955,68,131,14,22,143,122,48,157,800,50,1,0,2,7,31,0,1,1,2,28,0,1
114734,NA1_5388323789,133,36,14,51,161,83,24,101,222,143,1,1,4,10,42,0,0,1,5,33,0,1
114735,NA1_5388299188,50,11,90,15,78,36,203,157,236,143,0,0,0,0,8,0,1,2,5,16,1,0
114736,NA1_5388274577,111,76,99,360,555,50,30,777,236,143,0,0,0,0,12,0,1,2,3,24,1,0
114737,NA1_5417420828,150,234,238,18,99,82,24,901,221,412,0,1,0,4,31,0,0,4,11,38,1,0
114738,NA1_5417391387,427,233,101,221,350,266,24,55,51,37,0,0,2,3,18,1,1,3,11,28,1,0
114739,NA1_5417329074,897,145,8,202,16,83,131,166,523,412,0,0,0,1,17,0,0,2,0,5,0,1
114740,NA1_5417166740,39,35,800,22,902,114,24,38,222,164,2,0,1,4,37,0,1,4,10,51,1,0
114741,NA1_5417126071,75,24,25,202,143,9,98,84,67,142,0,1,2,11,34,0,0,2,3,28,0,1
114742,NA1_5417037219,31,266,711,45,12,39,145,777,67,111,0,0,1,1,13,0,1,2,11,37,1,0
114743,NA1_5417006803,23,35,103,21,22,904,145,163,67,17,0,0,2,5,34,1,1,3,11,51,1,0
114744,NA1_5416976296,126,62,55,51,25,98,11,166,22,143,0,1,0,2,22,1,0,4,10,38,1,0
114745,NA1_5416962759,86,24,134,18,412,114,35,99,222,235,0,0,2,2,14,0,0,0,0,3,0,1
114746,NA1_5416934878,110,24,893,222,555,36,904,800,145,43,1,1,2,10,32,0,0,2,4,21,0,1
114747,NA1_5330901826,120,122,901,99,54,113,17,112,498,412,0,0,0,1,80,0,0,0,4,64,1,0
114748,NA1_5330894630,517,29,115,799,14,81,98,53,350,110,0,0,0,4,35,0,0,0,0,45,0,1
114749,NA1_5330892262,200,76,22,412,59,50,222,236,40,63,0,0,0,1,35,0,0,0,4,51,1,0
114750,NA1_5330877444,142,54,77,53,43,92,122,10,498,266,0,0,0,0,49,0,0,0,4,60,1,0
114751,NA1_5330870803,163,112,223,29,266,110,59,18,143,104,0,0,0,4,85,0,0,0,1,65,0,1
114752,NA1_5330860474,901,202,17,62,106,99,526,57,145,110,0,0,0,1,39,0,0,0,4,52,1,0
114753,NA1_5330852234,777,51,517,19,68,147,203,53,163,79,0,0,0,4,45,0,0,0,1,49,0,1
114754,NA1_5330839043,711,122,82,350,20,59,74,804,81,36,0,0,0,4,81,0,0,0,2,57,0,1
114755,NA1_5330821728,134,22,800,111,99,875,432,555,4,777,0,0,0,4,86,0,0,0,2,59,0,1
114756,NA1_5437027835,54,876,246,21,147,17,32,77,51,90,1,1,4,9,56,0,0,1,3,19,0,1
114757,NA1_5437006423,875,54,45,901,267,777,104,246,119,98,0,0,1,1,13,0,0,0,0,3,0,1
114758,NA1_5436986054,2,233,800,50,78,82,141,246,202,267,0,0,2,2,17,0,0,0,0,4,0,1
114759,NA1_5436495108,35,245,238,498,497,800,56,246,360,223,2,0,4,10,53,0,1,2,8,64,1,0
114760,NA1_5436485247,86,238,246,22,412,875,254,7,119,53,0,0,0,0,8,0,0,1,3,19,1,0
114761,NA1_5436467570,86,266,84,15,45,23,950,246,202,43,0,0,1,3,14,0,1,1,6,26,1,0
114762,NA1_5436276582,86,9,246,223,3,24,31,7,67,161,1,0,4,7,58,0,1,2,7,16,0,1
114763,NA1_5436226392,516,19,64,145,35,420,113,246,21,350,1,0,3,7,38,0,1,2,4,38,0,1
114764,NA1_5432409622,799,104,43,901,235,904,131,157,145,37,0,0,3,7,32,1,1,1,4,15,0,1
114765,NA1_5432376513,887,24,14,523,412,157,11,246,202,40,0,1,3,10,31,0,0,1,4,13,0,1
114766,NA1_5432241084,86,120,103,51,223,150,517,246,22,25,1,1,1,5,31,0,0,2,7,32,0,1
114767,NA1_5432227849,11,121,246,51,25,17,28,61,901,143,0,0,0,0,5,0,0,2,2,20,1,0
114768,NA1_5431925743,150,234,136,67,16,122,17,246,81,555,1,1,2,11,58,2,0,5,7,64,0,1
114769,NA1_5431902086,41,104,134,21,35,122,59,246,22,16,0,1,2,11,35,0,0,1,2,17,0,1
114770,NA1_5431834752,904,24,246,22,63,83,131,157,236,902,1,0,3,9,42,0,1,1,7,21,0,1
114771,NA1_5431710220,78,23,246,21,201,157,154,18,145,412,1,1,3,11,40,0,0,1,2,15,0,1
114772,NA1_5431579261,62,246,90,18,25,92,120,800,51,555,1,1,3,11,47,0,0,2,3,33,0,1
114773,NA1_5431542748,516,154,246,222,35,48,30,157,110,26,0,0,2,2,18,0,1,1,7,28,1,0
114774,NA1_5418914943,203,876,59,113,54,950,523,131,875,14,0,0,0,0,45,0,0,0,0,0,0,1
114775,NA1_5418898671,122,141,53,42,245,897,107,11,110,69,0,0,0,0,58,0,0,0,0,0,0,1
114776,NA1_5428072266,893,427,157,67,43,83,113,34,222,235,0,0,2,8,22,3,1,5,11,27,1,0
114777,NA1_5428049818,106,17,800,22,902,84,56,131,67,267,1,1,4,11,24,0,0,0,2,12,0,1
114778,NA1_5428031180,113,107,103,51,432,92,19,134,22,223,0,0,1,4,31,1,1,3,11,42,1,0
114779,NA1_5426833079,122,36,3,21,432,887,203,800,67,427,1,0,4,8,25,0,1,0,0,10,0,1
114780,NA1_5426779316,113,246,41,50,432,266,233,45,22,412,1,0,1,5,37,1,1,4,10,44,1,0
114781,NA1_5426738766,69,105,157,25,497,85,266,80,888,51,0,0,0,2,64,0,0,0,4,61,1,0
114782,NA1_5426719338,20,34,254,910,147,222,9,904,110,517,0,0,0,0,35,0,0,0,4,40,1,0
114783,NA1_5426667892,888,202,777,498,72,142,29,34,901,18,0,0,0,4,58,0,0,0,2,54,0,1
114784,NA1_5426643337,268,777,99,62,57,98,136,110,142,202,0,0,0,4,46,0,0,0,1,54,0,1
114785,NA1_5426598787,54,20,950,901,117,875,105,99,51,50,0,0,1,11,37,0,1,3,2,25,0,1
114786,NA1_5426567036,24,59,246,21,518,904,32,91,18,99,0,0,3,7,40,1,1,2,9,38,1,0
114787,NA1_5426524667,86,102,161,145,555,777,887,99,21,80,2,1,4,10,50,1,0,2,7,40,0,1
114788,NA1_5426506349,39,154,45,895,223,904,234,99,21,267,1,0,3,10,37,0,1,1,2,23,0,1
114789,NA1_5426483076,106,59,99,222,161,31,254,245,800,37,0,0,0,5,18,1,1,4,10,34,1,0
114790,NA1_5426446110,24,141,145,21,9,86,14,13,67,412,0,0,0,4,22,1,1,4,9,38,1,0
114791,NA1_5426318581,86,876,711,119,526,84,11,99,21,7,1,1,1,10,30,0,0,2,3,26,0,1
114792,NA1_5426194090,54,234,34,21,9,82,11,800,67,161,0,1,3,8,32,1,0,2,3,29,0,1
114793,NA1_5426163898,875,9,3,202,555,10,104,99,67,117,0,1,4,9,47,0,0,0,2,30,0,1
114794,NA1_5426129842,54,266,134,21,12,240,11,90,222,89,1,0,3,8,46,0,0,1,1,24,0,1
114795,NA1_5426064848,266,245,23,145,12,950,59,61,21,3,0,1,1,4,16,0,0,3,5,26,1,0
114796,NA1_5424294582,63,517,63,25,517,92,234,80,105,110,0,0,0,0,62,0,0,0,0,0,0,1
114797,NA1_5424282688,54,12,54,25,555,99,114,143,20,105,0,0,0,0,57,0,0,0,0,0,0,1
114798,NA1_5424232674,5,141,89,103,23,143,136,25,141,11,0,0,0,0,66,0,0,0,0,0,0,1
114799,NA1_5422972478,427,107,34,26,166,34,19,106,48,104,0,0,0,0,53,0,0,0,0,0,0,1
114800,NA1_5422800512,35,254,37,115,86,33,143,236,517,516,0,0,0,0,54,0,0,0,0,0,0,1
114801,NA1_5422799915,77,61,11,54,147,14,901,876,235,3,0,0,0,0,44,0,0,0,0,0,0,1
114802,NA1_5422085412,950,429,223,120,60,33,67,54,96,950,0,0,0,0,64,0,0,0,0,0,0,1
114803,NA1_5421513365,238,122,5,90,897,523,240,777,23,102,0,0,0,0,54,0,0,0,0,0,0,1
114804,NA1_5421511004,143,79,98,21,9,13,91,36,106,27,0,0,0,0,45,0,0,0,0,0,0,1
114805,NA1_5421467769,517,14,85,15,104,876,121,90,106,37,0,0,0,0,55,0,0,0,0,0,0,1
114806,NA1_5421449619,84,54,498,104,61,25,120,39,131,33,0,0,0,0,45,0,0,0,0,0,0,1
114807,NA1_5421400623,9,223,950,96,119,36,81,145,122,35,0,0,0,0,46,0,0,0,0,0,0,1
114808,NA1_5421391364,166,69,22,51,59,777,17,86,223,901,0,0,0,0,46,0,0,0,0,0,0,1
114809,NA1_5420735752,90,887,122,141,99,27,555,55,39,267,0,0,0,0,44,0,0,0,0,0,0,1
114810,NA1_5419076738,63,101,55,45,777,19,555,516,64,25,0,0,0,0,51,0,0,0,0,0,0,1
114811,NA1_5419064533,145,800,59,799,555,497,910,98,15,131,0,0,0,0,57,0,0,0,0,0,0,1
114812,NA1_5418455412,12,523,13,516,13,80,41,55,9,122,0,0,0,0,68,0,0,0,0,0,0,1
114813,NA1_5417838080,89,203,58,103,111,234,202,201,32,904,0,0,0,0,58,0,0,0,0,0,0,1
114814,NA1_5438543491,31,131,157,221,117,14,141,99,96,57,2,1,1,8,42,0,0,3,6,46,0,1
114815,NA1_5438531932,122,234,517,22,12,92,887,91,96,555,0,0,1,2,28,0,1,3,8,35,1,0
114816,NA1_5438516340,24,245,246,147,267,39,104,55,202,350,0,1,2,7,27,0,0,2,2,12,0,1
114817,NA1_5438505405,19,104,55,22,350,266,163,80,202,412,0,1,1,4,23,0,0,2,0,11,0,1
114818,NA1_5438491295,904,33,90,18,267,5,266,30,22,902,1,0,2,6,34,0,1,2,3,24,0,1
114819,NA1_5438477395,90,104,238,21,7,83,203,45,804,89,1,1,4,11,62,1,0,1,9,36,0,1
114820,NA1_5438465726,17,246,234,523,412,14,203,105,804,60,1,0,3,8,45,0,1,1,6,27,0,1
114821,NA1_5438459555,234,266,910,81,432,17,11,38,18,518,0,1,3,4,20,0,0,0,0,6,0,1
114822,NA1_5438452331,164,427,101,910,246,127,20,17,15,37,1,1,2,9,54,0,0,3,1,39,0,1
114823,NA1_5435974507,24,131,103,22,412,150,246,893,21,875,0,1,2,7,26,1,0,3,9,40,1,0
114824,NA1_5435796041,24,77,800,804,117,266,104,134,202,35,0,1,1,3,27,2,0,4,6,30,1,0
114825,NA1_5435774200,74,63,777,804,897,24,246,27,498,497,0,1,0,7,31,1,0,5,7,39,1,0
114826,NA1_5435749254,41,887,134,21,147,27,517,246,81,37,1,1,4,8,56,1,0,2,6,46,0,1
114827,NA1_5435731518,777,91,90,42,111,112,517,55,221,37,0,0,1,2,15,0,1,2,9,31,1,0
114828,NA1_5435719224,50,80,61,21,902,799,266,90,236,12,0,1,1,10,39,0,0,1,2,18,0,1
114829,NA1_5435704031,238,5,112,523,161,516,59,91,21,147,0,1,2,6,37,0,0,1,1,25,0,1
114830,NA1_5435687672,85,24,50,360,497,79,238,45,67,902,0,1,4,10,40,0,0,0,0,18,0,1
114831,NA1_5435673191,17,68,112,236,902,122,76,5,523,267,1,1,1,8,25,1,0,4,4,26,0,1
114832,NA1_5435174434,10,238,115,202,43,75,104,800,22,432,1,1,3,7,22,1,0,3,3,16,0,1
114833,NA1_5435150600,68,5,34,222,117,904,238,115,901,40,0,0,2,3,20,0,0,0,0,7,0,1
114834,NA1_5437888023,246,10,234,166,35,429,161,81,804,147,0,0,0,1,30,0,0,0,2,38,1,0
114835,NA1_5437861892,81,115,51,61,126,67,1,518,50,12,0,0,0,4,59,0,0,0,1,47,0,1
114836,NA1_5437844960,101,904,25,203,86,61,111,145,523,711,0,0,0,4,57,0,0,0,0,43,0,1
114837,NA1_5437830197,17,142,25,236,222,90,42,31,498,4,0,0,0,0,25,0,0,0,4,32,1,0
114838,NA1_5434355686,412,51,202,901,142,246,5,875,22,10,0,0,0,4,97,0,0,0,2,68,0,1
114839,NA1_5434332236,234,110,40,80,31,800,67,82,498,32,0,0,0,4,65,0,0,0,1,44,0,1
114840,NA1_5434307277,62,412,67,432,777,55,63,18,110,126,0,0,0,4,63,0,0,0,1,50,0,1
114841,NA1_5438165620,6,64,157,51,35,887,76,161,222,412,0,0,2,3,16,0,1,1,8,43,1,0
114842,NA1_5438130357,887,234,800,145,80,92,54,90,236,267,0,1,1,3,23,1,0,2,11,42,1,0
114843,NA1_5438062351,80,3,6,517,21,202,893,56,31,267,1,1,2,6,42,2,0,4,10,57,1,0
114844,NA1_5438012946,902,59,145,897,136,80,800,114,48,202,1,1,4,9,37,0,0,1,4,15,0,1
114845,NA1_5437911617,31,19,268,498,555,6,64,90,15,80,0,1,2,1,28,1,0,2,10,32,1,0
114846,NA1_5437872153,6,238,161,202,80,48,517,134,21,267,1,0,4,8,39,0,1,1,4,24,0,1
114847,NA1_5437844416,875,904,3,22,201,6,517,105,202,80,0,1,2,11,45,0,0,1,2,31,0,1
114848,NA1_5437683689,904,78,245,145,32,799,80,103,21,223,0,1,1,7,35,1,0,3,9,40,1,0
114849,NA1_5437665343,904,517,34,67,267,39,98,897,804,80,0,1,2,4,20,0,0,0,1,9,0,1
114850,NA1_5437637554,904,24,127,21,412,79,56,50,67,350,0,1,2,5,17,0,0,2,11,29,1,0
114851,NA1_5436720961,86,106,142,50,45,121,11,12,412,90,0,0,0,4,64,0,0,0,1,53,0,1
114852,NA1_5436700988,45,202,62,105,15,37,555,222,412,34,0,0,0,1,51,0,0,0,4,64,1,0
114853,NA1_5436683441,21,51,799,34,22,68,412,110,117,360,0,0,0,2,61,0,0,0,4,69,1,0
114854,NA1_5436670092,37,202,875,166,57,68,950,64,55,18,0,0,0,4,73,0,0,0,2,57,0,1
114855,NA1_5436651736,122,64,45,81,902,887,517,166,22,80,0,1,3,10,41,0,0,0,3,21,0,1
114856,NA1_5436624714,106,64,122,21,432,36,131,157,236,412,0,0,2,2,26,1,1,2,7,38,1,0
114857,NA1_5436611611,122,62,134,145,412,31,64,3,202,101,0,0,1,3,15,0,1,3,7,26,1,0
114858,NA1_5436032208,86,106,91,145,80,31,203,518,236,412,0,0,2,8,36,1,1,3,7,41,1,0
114859,NA1_5436006288,85,154,90,202,80,54,64,518,222,267,0,0,0,1,11,0,0,2,9,33,1,0
114860,NA1_5435978187,54,799,103,81,80,126,30,518,222,9,1,1,3,9,45,0,0,1,5,30,0,1
114861,NA1_5438814670,126,266,711,29,17,68,154,157,222,16,0,1,2,3,30,1,0,3,11,41,1,0
114862,NA1_5438754355,429,141,91,29,17,122,234,103,236,267,1,1,3,11,36,0,0,1,2,15,0,1
114863,NA1_5438306188,904,141,518,145,17,8,122,238,21,143,0,0,0,3,16,0,1,3,8,41,1,0
114864,NA1_5436380046,82,234,91,51,50,901,79,105,21,16,0,1,3,10,22,0,0,0,0,11,0,1
114865,NA1_5436336613,17,102,245,22,50,14,59,103,81,223,0,0,1,3,12,0,1,2,7,30,1,0
114866,NA1_5436272370,122,17,74,523,50,904,266,45,202,555,2,1,3,12,43,0,0,2,3,33,0,1
114867,NA1_5436222740,74,86,13,202,267,420,59,25,67,80,0,0,0,2,15,2,1,4,11,35,1,0
114868,NA1_5436180299,79,203,17,22,267,429,122,910,110,43,0,0,0,2,16,0,1,3,10,37,1,0
114869,NA1_5436131872,266,234,101,221,53,86,32,61,202,60,0,1,4,10,36,1,0,1,0,23,0,1
114870,NA1_5436077825,126,104,3,901,350,17,35,74,119,412,0,0,0,1,24,1,1,5,10,45,1,0
114871,NA1_5436019618,14,9,38,523,26,106,254,518,202,74,1,0,3,8,43,0,1,3,7,32,0,1
114872,NA1_5436005688,14,54,99,22,147,350,107,518,157,17,0,0,1,1,7,0,0,0,0,2,0,1
114873,NA1_5435501357,799,876,105,15,17,80,238,113,236,902,0,0,0,2,12,0,1,4,6,23,1,0
114874,NA1_5434636518,74,86,134,202,30,43,904,238,895,412,0,1,4,11,44,0,0,1,3,27,0,1
114875,NA1_5434607905,86,19,61,22,154,126,200,800,74,17,0,0,0,2,16,1,1,4,8,28,1,0
114876,NA1_5434535316,82,77,115,29,80,17,427,910,202,267,2,1,2,6,60,2,0,6,9,71,1,0
114877,NA1_5434250883,86,113,221,74,555,893,904,54,110,25,0,0,2,1,10,0,1,0,3,23,1,0
114878,NA1_5434205728,516,59,61,523,117,904,421,74,81,17,2,1,3,11,36,0,0,2,6,11,0,1
114879,NA1_5433561570,887,106,8,18,25,75,77,950,115,78,0,0,1,3,14,0,1,3,11,31,1,0
114880,NA1_5433504885,875,60,166,15,74,904,233,711,21,53,2,1,4,12,44,0,0,2,1,41,0,1
114881,NA1_5439339882,51,29,117,24,112,98,910,202,74,22,0,0,0,2,50,0,0,0,4,52,1,0
114882,NA1_5438962004,523,13,117,68,21,777,24,161,86,22,0,0,0,4,66,0,0,0,3,60,0,1
114883,NA1_5438935639,106,131,91,157,83,103,81,42,236,3,0,0,0,4,48,0,0,0,2,64,0,1
114884,NA1_5438912351,36,60,18,131,267,804,421,96,76,104,0,0,0,4,62,0,0,0,2,49,0,1
114885,NA1_5438864132,54,113,1,895,147,127,57,267,126,22,0,0,0,4,46,0,0,0,1,47,0,1
114886,NA1_5438838228,238,12,25,110,43,11,15,82,106,37,0,0,0,4,60,0,0,0,2,39,0,1
114887,NA1_5438812527,98,21,60,266,41,120,76,74,90,166,0,0,0,4,67,0,0,0,1,58,0,1
114888,NA1_5438708910,10,804,99,121,82,412,74,50,35,234,0,0,0,4,68,0,0,0,1,54,0,1
114889,NA1_5438530188,523,92,111,43,1,555,235,31,517,104,0,0,0,2,69,0,0,0,4,80,1,0
114890,NA1_5438485466,63,166,112,36,101,79,69,350,98,41,0,0,0,4,54,0,0,0,0,54,0,1
